trial primary/dMass cbp/dOrbPeriod cbp/dMass cbp/dEnvelopeMass 
rand_2788 1.040000 -52.210689 -1.294250 -0.019012 
rand_2789 1.177934 -34.864711 -3.555167 -0.291904 
rand_2790 1.080000 -26.056967 -6.827443 -1.645183 
rand_2791 1.313747 -32.595345 -0.405426 -0.000827 
rand_2792 1.238819 -30.530986 -2.425092 -0.105680 
rand_2793 1.333875 -29.881645 -0.870579 -0.006498 
rand_2794 0.411550 -33.993953 -3.173587 -0.218689 
rand_2795 0.980000 -59.974258 -4.873432 -0.690274 
rand_2796 1.153036 -38.989483 -1.552646 -0.031130 
rand_2797 0.749739 -40.496112 -2.673117 -0.133997 
rand_2798 0.923573 -36.798152 -2.465373 -0.106873 
rand_2799 1.120000 -54.151435 -2.631749 -0.128385 
rand_2800 1.110000 -17.158139 -2.492982 -0.110793 
rand_2801 0.320000 -38.338249 -2.022195 -0.063453 
rand_2802 0.900000 -52.865999 -3.550007 -0.288108 
rand_2803 1.040000 -15.096915 -3.146892 -0.207538 
rand_2804 0.970000 -56.666564 -7.060971 -1.868064 
rand_2805 0.570000 -37.630752 -3.669215 -0.320986 
rand_2806 0.867616 -46.579192 -1.925459 -0.055562 
rand_2807 0.790000 -36.712238 -4.204014 -0.459853 
rand_2808 0.560000 -38.157094 -5.238543 -0.834204 
rand_2809 0.787289 -42.083954 -2.045636 -0.064914 
rand_2810 1.010000 -20.736897 -1.936555 -0.057070 
rand_2811 0.930000 -50.065943 -4.815360 -0.666182 
rand_2812 1.210000 -16.217328 -2.827052 -0.154933 
rand_2813 1.040000 -38.594584 -3.951563 -0.384913 
rand_2814 1.280000 -30.597081 -0.194379 -0.000114 
rand_2815 1.340508 -49.068281 -1.677156 -0.037909 
rand_2816 0.668080 -10.915986 -3.244651 -0.227258 
rand_2817 1.390884 -46.029525 -3.598667 -0.302135 
rand_2818 0.930000 -14.985712 -3.420858 -0.265087 
rand_2819 1.020000 -22.000442 -2.644635 -0.130808 
rand_2820 1.150000 -13.348599 -2.765066 -0.148425 
rand_2821 0.743344 -48.835119 -0.123058 -0.000033 
rand_2822 1.250000 -42.187259 -4.235269 -0.460393 
rand_2823 0.860000 -49.395034 -1.181820 -0.014904 
rand_2824 0.630000 -23.240767 -2.814798 -0.152601 
rand_2825 0.621634 -41.480541 -2.886906 -0.166249 
rand_2826 1.110000 -23.160197 -4.747975 -0.633725 
rand_2827 0.210000 -24.295518 -3.775351 -0.345024 
rand_2828 1.170000 -20.439050 -2.411931 -0.102044 
rand_2829 0.980000 -39.083580 -3.327727 -0.243303 
rand_2830 0.580000 -46.046118 -4.770536 -0.640831 
rand_2831 1.013738 -39.455396 -1.559677 -0.031282 
rand_2832 0.505540 -31.232202 -1.836590 -0.049181 
rand_2833 1.262028 -41.679775 -2.304791 -0.089705 
rand_2834 1.020000 -59.973523 -3.388877 -0.256658 
rand_2835 1.080000 -56.138259 -2.597878 -0.124743 
rand_2836 0.900000 -54.748121 -1.926192 -0.055216 
rand_2837 0.667055 -37.790412 -2.443537 -0.104934 
rand_2838 0.950000 -29.655185 -3.090804 -0.198230 
rand_2839 1.212093 -17.250283 -3.733597 -0.329724 
rand_2840 1.120448 -16.593823 -2.770390 -0.149938 
rand_2841 1.070000 -29.122144 -2.769732 -0.148819 
rand_2842 1.060000 -50.779785 -2.237894 -0.082076 
rand_2843 1.150000 -20.266499 -2.197374 -0.079729 
rand_2844 1.367550 -41.992432 -2.127056 -0.072919 
rand_2845 1.292278 -27.732332 -0.339809 -0.000514 
rand_2846 0.900000 -11.598111 -2.190423 -0.077685 
rand_2847 1.050000 -51.121365 -1.757418 -0.043306 
rand_2848 0.362771 -26.092192 -1.624296 -0.035799 
rand_2849 1.260000 -44.811545 -0.717744 -0.003888 
rand_2850 1.281589 -39.513175 -0.186664 -0.000102 
rand_2851 0.830000 -27.012281 -4.441996 -0.535222 
rand_2852 0.739981 -32.911643 -1.981613 -0.060654 
rand_2853 0.510000 -10.692266 -3.053235 -0.191364 
rand_2854 0.769634 -26.846453 -1.814884 -0.046825 
rand_2855 1.018309 -38.210632 -3.590140 -0.296223 
rand_2856 0.718778 -32.645332 -1.882931 -0.051769 
rand_2857 1.253770 -36.401913 -2.283330 -0.089135 
rand_2858 0.980000 -38.704323 -4.055701 -0.422190 
rand_2859 0.900000 -18.996503 -1.483318 -0.028046 
rand_2860 1.100000 -45.406135 -3.014021 -0.186771 
rand_2861 1.275357 -42.239531 -0.669481 -0.003193 
rand_2862 1.150000 -50.665650 -2.673443 -0.133990 
rand_2863 1.021983 -43.089773 -2.433218 -0.105490 
rand_2864 0.662887 -13.429517 -2.347222 -0.093975 
rand_2865 1.386126 -41.154653 -0.101969 -0.000020 
rand_2866 0.970000 -13.293361 -6.364626 -1.385482 
rand_2867 1.130000 -19.635903 -2.668473 -0.135197 
rand_2868 1.150000 -41.331685 -5.275538 -0.839512 
rand_2869 1.337158 -11.937389 -1.300823 -0.019669 
rand_2870 0.440642 -10.413908 -1.750457 -0.043964 
rand_2871 1.060000 -13.180914 -5.648038 -1.026687 
rand_2872 1.374519 -18.994734 -0.425365 -0.000957 
rand_2873 1.245846 -49.279095 -3.110169 -0.201565 
rand_2874 0.785979 -43.617653 -3.137728 -0.209845 
rand_2875 0.890000 -46.991800 -2.288711 -0.089026 
rand_2876 1.000000 -54.450292 -2.104456 -0.070433 
rand_2877 0.930000 -32.475646 -5.145740 -0.775651 
rand_2878 0.685762 -29.666631 -4.034046 -0.413996 
rand_2879 0.677269 -25.246830 -2.787612 -0.151882 
rand_2880 1.006101 -42.380647 -1.715497 -0.041080 
rand_2881 1.351242 -18.793501 -1.475481 -0.027028 
rand_2882 0.969114 -33.626256 -1.879185 -0.051744 
rand_2883 0.646055 -33.403568 -2.994490 -0.180655 
rand_2884 0.890000 -15.521849 -5.257894 -0.829328 
rand_2885 0.840000 -25.649843 -3.649715 -0.311386 
rand_2886 0.814267 -46.863775 -2.332383 -0.092651 
rand_2887 0.590781 -21.068701 -2.470606 -0.106609 
rand_2888 0.531101 -33.057790 -1.133770 -0.013363 
rand_2889 1.040000 -28.483821 -4.303952 -0.483837 
rand_2890 0.537108 -21.523857 -3.568951 -0.292006 
rand_2891 0.490000 -57.788628 -1.850913 -0.050356 
rand_2892 1.385104 -24.243315 -1.826454 -0.048202 
rand_2893 0.700000 -46.079991 -6.608596 -1.552240 
rand_2894 0.920000 -57.954595 -3.339639 -0.248297 
rand_2895 1.100000 -16.638208 -1.840655 -0.049169 
rand_2896 0.890000 -20.215443 -0.620166 -0.002592 
rand_2897 1.368077 -42.966908 -0.526239 -0.001672 
rand_2898 0.870000 -28.453840 -5.391142 -0.902500 
rand_2899 0.757547 -49.916159 -1.682203 -0.038828 
rand_2900 1.378235 -26.208885 -2.450410 -0.105359 
rand_2901 1.057089 -26.256447 -2.141022 -0.072436 
rand_2902 1.311344 -38.588015 -2.212620 -0.079353 
rand_2903 1.040000 -55.659620 -1.727776 -0.042062 
rand_2904 0.900000 -30.633500 -1.809820 -0.046854 
rand_2905 1.186561 -46.977252 -2.287729 -0.087339 
rand_2906 0.780000 -48.244407 -3.205611 -0.218665 
rand_2907 1.152987 -40.853210 -0.134974 -0.000043 
rand_2908 1.080000 -47.659534 -6.327282 -1.390420 
rand_2909 1.130000 -10.594293 -3.065443 -0.192647 
rand_2910 0.160562 -19.499815 -2.374189 -0.097859 
rand_2911 0.910000 -25.011166 -7.170655 -1.980897 
rand_2912 0.800000 -23.901770 -8.688371 -3.205686 
rand_2913 1.293755 -40.473812 -3.191006 -0.217981 
rand_2914 0.940851 -25.116357 -1.500124 -0.028495 
rand_2915 0.810000 -42.022668 -4.128980 -0.435613 
rand_2916 0.700000 -26.820214 -1.934501 -0.056143 
rand_2917 0.923210 -39.686764 -2.998094 -0.180403 
rand_2918 0.710000 -34.594165 -4.349780 -0.498097 
rand_2919 1.050000 -51.816368 -1.348528 -0.021321 
rand_2920 1.330411 -36.802264 -2.303895 -0.089312 
rand_2921 0.624700 -43.341862 -0.664016 -0.003124 
rand_2922 0.693125 -42.565361 -1.635679 -0.035668 
rand_2923 0.978923 -45.824014 -3.378048 -0.253301 
rand_2924 0.277031 -37.167930 -4.493585 -0.541053 
rand_2925 0.470000 -54.943031 -0.326139 -0.000463 
rand_2926 0.719125 -15.346502 -1.690747 -0.038872 
rand_2927 0.564255 -20.011902 -2.961932 -0.178071 
rand_2928 0.610060 -29.988016 -3.193136 -0.219726 
rand_2929 1.020000 -36.783955 -8.887158 -3.397589 
rand_2930 0.950000 -10.035727 -8.468806 -3.022605 
rand_2931 0.293769 -15.196552 -2.706991 -0.139525 
rand_2932 0.590000 -24.049621 -3.641674 -0.310844 
rand_2933 1.160000 -14.506266 -4.151180 -0.442701 
rand_2934 0.980000 -44.811242 -5.981918 -1.205279 
rand_2935 0.990627 -25.346669 -2.265598 -0.084807 
rand_2936 0.407630 -38.297562 -3.291884 -0.236353 
rand_2937 1.254221 -16.776096 -2.934586 -0.173763 
rand_2938 1.170000 -42.526179 -4.571875 -0.583217 
rand_2939 1.080000 -40.200959 -5.130712 -0.783189 
rand_2940 0.928551 -40.661368 -2.341680 -0.092229 
rand_2941 0.340000 -12.333775 -2.468795 -0.108657 
rand_2942 0.920000 -42.773410 -3.445522 -0.263881 
rand_2943 1.360000 -47.729108 -2.311824 -0.091239 
rand_2944 0.858481 -14.174258 -1.665264 -0.037233 
rand_2945 1.166413 -29.335690 -1.124306 -0.013099 
rand_2946 1.156810 -42.767057 -2.692902 -0.136909 
rand_2947 0.267417 -11.088320 -2.596786 -0.124585 
rand_2948 1.030000 -18.316990 -1.696463 -0.039605 
rand_2949 1.030000 -39.742764 -2.778903 -0.152555 
rand_2950 0.820000 -42.956840 -2.919214 -0.169132 
rand_2951 1.081325 -11.034169 -1.561941 -0.031432 
rand_2952 1.261628 -22.344952 -0.505278 -0.001486 
rand_2953 0.720000 -21.225526 -4.181216 -0.458415 
rand_2954 0.436550 -25.518109 -2.376182 -0.098812 
rand_2955 0.418035 -35.818310 -2.768491 -0.147697 
rand_2956 1.233852 -11.557315 -0.913262 -0.007412 
rand_2957 0.620000 -48.284843 -2.619539 -0.128659 
rand_2958 1.010000 -17.736887 -6.217239 -1.320823 
rand_2959 1.090925 -24.519065 -4.145342 -0.444561 
rand_2960 0.439682 -13.606974 -2.749027 -0.146152 
rand_2961 1.275916 -49.984655 -2.643471 -0.128753 
rand_2962 0.650000 -29.628871 -3.616556 -0.311438 
rand_2963 0.740000 -21.579011 -6.642025 -1.543037 
rand_2964 1.270000 -41.633704 -4.052366 -0.420845 
rand_2965 0.800000 -11.569160 -5.637327 -1.008197 
rand_2966 1.153250 -14.544205 -2.813870 -0.154000 
rand_2967 1.305772 -43.275009 -1.803896 -0.046446 
rand_2968 0.930000 -29.428520 -0.230766 -0.000179 
rand_2969 1.000000 -57.033666 -5.648635 -1.024066 
rand_2970 0.430000 -23.540896 -1.569706 -0.031933 
rand_2971 1.236216 -29.804178 -2.742341 -0.144451 
rand_2972 0.272113 -42.925904 -2.045583 -0.066148 
rand_2973 0.660000 -33.646328 -4.358709 -0.505397 
rand_2974 1.310000 -42.407854 -5.565853 -0.979743 
rand_2975 0.670000 -18.992593 -4.162363 -0.444267 
rand_2976 1.060000 -21.344929 -2.222023 -0.082615 
rand_2977 0.968095 -11.012367 -2.405061 -0.100436 
rand_2978 1.010000 -27.617864 -2.350063 -0.094737 
rand_2979 0.960000 -19.961583 -2.376260 -0.099001 
rand_2980 1.070471 -28.791152 -1.091441 -0.012100 
rand_2981 1.140000 -41.389014 -2.557856 -0.119725 
rand_2982 1.330000 -38.449111 -4.866657 -0.676435 
rand_2983 0.808230 -34.226376 -2.380319 -0.099947 
rand_2984 0.569295 -40.211651 -0.731704 -0.004078 
rand_2985 1.100000 -32.566680 -5.741180 -1.049443 
rand_2986 0.276448 -40.365015 -4.560899 -0.566089 
rand_2987 1.329259 -20.664952 -0.556141 -0.001881 
rand_2988 0.740000 -35.445268 -3.551692 -0.288760 
rand_2989 1.060000 -52.361196 -3.539232 -0.285399 
rand_2990 0.856756 -11.357369 -1.092313 -0.011922 
rand_2991 0.870000 -28.281448 -3.799847 -0.350085 
rand_2992 1.280000 -35.973169 -5.377346 -0.893709 
rand_2993 1.120000 -46.018505 -4.281053 -0.475012 
rand_2994 0.390000 -42.104323 -3.409958 -0.260508 
rand_2995 1.062692 -14.317662 -1.471658 -0.026638 
rand_2996 1.192911 -28.671836 -0.563381 -0.002008 
rand_2997 1.229989 -26.698863 -3.060781 -0.198183 
rand_2998 0.590000 -43.769694 -6.701516 -1.593041 
rand_2999 1.100000 -34.777720 -4.897885 -0.688586 
